idx	source	text
1279	panch	तू मायाघार मावशीशी असलेली मैत्री तोडून टाक. असे लाडू चिंगुताई मिठूला म्हणाली. आणि थोड्याच दिवसात काय झालं? जंगलात अचानक वारा सुटला, सोसाट्याचा वारा.
1280	panch	त्या वाऱ्याने जंगलातली झाडे उन्मळून पडायला लागली, पक्षांची घरटे खाली पडली,
1281	panch	काही पक्षी जखमी झाले आणि खायला यायला लागली ते पाहिल्यावर मिठू खूप घाबरली वाचवा वाचवा कोणी आहे का मला वाचवा अशी ओरडायला लागली सगळे पक्षी आपापली घरट्यात वाऱ्या वावटळात दंग होते लाडू चिमुताई होत्या पण त्या पण वावटळात सापडल्या होत्या त्यांनाही येणं असं शक्य होतं.
1282	panch	म्हणून हे सगळं पाहिलं कुणी? मायागार मावशीने. मिठूला पाहिल्यावर पटकन माया घार मावशी वेगात पळत आल्या.
1283	panch	आणि त्यांनी काय केलं आपल्या पंखाने पाणी आणून पाजले तोपर्यंत वादळ शांत झालं होतं. मग लाडूची मुताई तिथे आली होती, सगळे पक्षी आले होते.
1284	panch	त्यांनी सगळ्यांनी हे पाहिलं, अरे माया घर ताई आणि मिठूची एवढी सेवा करते आहे. सगळे पक्षी आश्चर्याने ठप्प झाले.
1285	panch	मग लाडू चिमूताई तिथे आल्या आणि म्हणाल्या, माया घार मावशी मला माफ करा. मी तुमच्याबद्दल चुकीची समजूत करून घेतली होती, पण तुम्ही तशा नाहीत.
1286	panch	तुम्ही खूप स्वभावाने दयाळू मायाळू आहात हे आम्ही सगळ्यांनी पाहिले आहे. त्यामुळे आम्ही सगळे आता तुमचे मित्र मैत्रिणी झालो आहोत.
1287	panch	लाडू, मायाघार मावशी आणि इतर पक्षी सगळे एकमेकांचे घट्ट जिवलग मित्र झाले आणि आनंदाने राहू लागले.
1288	panch	म्हणून कोणाच्या स्वभावावरून दिसण्यावरून त्याची परीक्षा कधी करू नये. पण अतिशय घनदाट आणि विशाल जंगल होते. सर्व काही संपन्न जंगल होते.
1289	panch	अनेक विविध प्रकारचे पक्षी रंगीबेरंगी विविध प्रकारचे प्राणी सगळे कसे आनंदाने राहत होते. हे ही खूप दयाळू आणि प्रेमळ होते.
1290	panch	प्रजेवर त्यांचे खूप प्रेम होते, त्यामुळे जंगलात सगळीकडे आनंदी आनंद होता. या जंगलाच्या मध्यभागी एक जुने पुराणे विशाल असे हे झाड इतके मोठे होते.
1291	panch	की या झाडाच्या मुळ्या सगळ्या जंगलबर पसरल्या होत्या. आणि या झाडांच्या फांद्यावर अनेक हजारो पक्षांनी आपली घरटी बांधलेली होती.
1292	panch	आणि सगळे कसे आनंदात एकजुटीने राहत होते.
1293	panch	झाडाच्या मुळापासून जरा वरच्या बाजूला एक सुंदर डोली होती आणि या डोलीत चुनचुन खारुताई आपल्या छोट्या त्यांनी Chanchala-ला खूप छान शिक्षण दिले होते.
1294	panch	कसे वागावे, अन्न कसे शोधावे? शिकाऱ्यापासून, संकटापासून आपले रक्षण कसे करावे? हे सगळे शिकवान त्यांनी Chanchala-ला दिली होती. चंचला आधीच मुळातच हुशार होती.
1295	panch	दिसायलाही खूप सुंदर होती, गुबगुबीत झुपकेदार शेपटी, गैरे डोळे. आणि बालिशपणा तिच्या अंगात मुरलेला होता. याबरोबर ती खूप समजूतदारही होती.
1296	panch	मग चुनचुन खारुताई काय म्हणायच्या? अगं चंचला जंगलात लांबपर्यंत जाऊ नको. तुला अजून जंगलातले रस्ते माहीत नाहीत. मग चंचला काय म्हणायची?
1297	panch	काय ग आई, मला जंगलातले सगळे रस्ते माहिती आहे. मी कुठे हरवणार नाही. त्यामुळे तू काळजी करू नको.
1298	panch	मग चुनचुन खारुताई म्हणायच्या, अगं चंचला, तू हरवलीस तर मी शोधणार कुठे तुला? नाही ग आई, तू नको माझी काळजी करू.
1299	panch	फुल फुलावर उडणाऱ्या फुलपाखराबरोबर सारखी खेळत बसायची, तिला फुले आवडायची, फुलपाखरे, जंगलातली फळे, झाडे सगळं काही आवडायचं. जंगलात फिरायला तर खूप मज्जा यायची.
1300	panch	एकदा अशी सकाळ सकाळी चंचला झाडाखाली खेळत बसली होती. आणि तिच्या मनात काय आलं? अरे, सगळी जण म्हणतात.
1301	panch	आपल्या जंगलातल्या शेवटच्या टोकाला एक मोठा डोंगर आहे. आणि त्या डोंगराच्या पायथ्याला एक मोठी गुहा आहे.
1302	panch	पण त्या गुहेत कोणतेही प्राणी पक्षी अजून गेलेले नाहीत, अनुजात नाहीत. एवढेच काय माझी आई सुद्धा गेलेली नाही. मला वाटते मी चाव त्या भुयेत.
1303	panch	असा विचार तिच्या डोक्यात आला. लगेच तिने ठरवलं जायचं आपण त्या आज गुहेकडे. जंगलात गुहेकडे निघाली.
1304	panch	की या झाडावरून त्या झाडावर उड्या मारत मारत कधी खाली जमिनीवरून गवतावरून उड्या मारत पळत पळत कधी दगडावर बसत दुपार झाल्यावर तिला खूप भूक लागली.
1305	panch	भूक लागल्यावर तिने समोर पाहिले, एक छान पैकी बोराचे झाड दिसले तिला. मग त्या झाडावर गेली. आणि पोटभर पिकलेली बोरे खाल्ली.
1306	panch	आणि जवळच एक ओघळ वाहत होती पाण्याची. पण ती जरा पुढे गेली. तेवढ्यात तिला कोणीतरी रटल्याचा, विवळण्याचा आवाज ऐकू आला कणल्याचा.
1307	panch	हळू हळू पाऊले टाकीत ती पुढे गेली. आणि हळूच तिने डोकावून पाहिलं. रडत होते, विवळत होते, कणत होते.
1308	panch	हिरव्यागार झाडांनी भरलेलं सुंदर असं एक जंगल होतं. खूप निसर्गरम जंगल होते. जंगलात सगळे काही आनंदाने चालले होते. सगळे प्राणी पक्षी एकत्र राहत होते.
1309	panch	आणि एकमेकांना कधी एकमेकाबरोबर भांडायचे नाही, सगळे काही गुण्या गोविंदाने चढले होते.
1310	panch	पण या जंगलात एक अतिशय धूर्त हुशार आणि चतुर लांडगीन ताई होत्या, त्यांचं नाव होतं Lali. गोड गोड बोलून प्राण्यांना फसवायचं. खोटं नाटं सांगायचं.
1311	panch	त्यांचे अन्न पळवायचे, सगळ्या प्राण्यांना, पक्षांना त्रास द्यायचा आणि त्यात त्यांना मजा यायची. त्यांचा स्वभावच तसा होता तो.
1312	panch	एकदा काय झालं, जंगलातले पिठू ससे भाऊ. आणि त्यांना भूकही खूप लागली होती. ते घुयेत आपल्या आले.
1313	panch	आणि गाजरे खायला त्यांनी सुरुवात केली हे Lali-ने पाहिले. हे ऐकल्यावर ससेभाऊ इकडे तिकडे न बघता गाजरे टाकून धूम ठोकून पळत सुटले.
1314	panch	ससेपाव केल्यावर लालीने सगळी गाजरे फस्त केली. परत एके दिवशी Lali-ने काय केले?
1315	panch	मिठ्ठू आणि साळूची म्हणताई जंगलातनं अन्न घेऊन आल्या होत्या गव्हाच्या, भाताच्या, बाजरीच्या लोंब्या. आणि त्यांनी घरट्यात ठेवल्या आणि त्या आता खाणार.
1316	panch	तेवढ्यात अगं साळू मिठू पळा लवकर वरती पहा शिकारी पक्षी आला आहे, माया घारताई आली आहे. तुम्हाला पकडून खाऊन टाकेल अगं पळा लवकर!
1317	panch	त्या गेल्यावर त्यांच्या घरट्यात जाऊन लालीने सगळ्या लोंब्या खाऊन टाकल्या. एकदा तर जंगलातले अन्न आणलं होतं, घरट्यात ठेवलं होतं, मिरच्या, पेरू आणि इतर धान्ये.
1318	panch	ते घरट्यात गेले, आता खावं म्हटले, म्हणून ते खाणार, तेवढ्यात तिथे लाडी गेली.
1319	panch	आणि लाडी काय म्हणाली, अरे Mithu दादा, लवकर उठ तिथून, तुझ्या घरट्यातून उठ. अगं Lali काय झालं? अरे बघ तू बसलेले झाड हलायला लागलंय.
1320	panch	झाड पडेल उठ लवकर. मिठू पोपट दादा तिथे सगळे टाकून पळत सुटले.
1321	panch	मग Mithu पोपट दादा गेल्यावर लाली वरती चढली झाडावर सगळ्या मिरच्या, पेरू आणि इतर धान्ये खाऊन टाकली. असा लालीचा स्वभाव होता.
1322	panch	ती सगळ्या प्राण्यांना, पक्षांना फसवायची आणि त्यांचं अन्न खायची. याबद्दल तिला काहीही वाटायचं नाही.
1323	panch	मग सगळे प्राणी पक्षी गप्प बसायचे, रोज लालीला काय बोलणार, लालीचा स्वभाव काही जात नव्हता. मग जंगलातले छोटू हत्ती दादा एकदा लालीला काय म्हणाले?
1324	panch	Lali तुझं हे वागणं थांबव. नाहीतर तू जे वाईट कर्म करतेस ना, त्याचं एक दिवशी तुला वाईट फळ मिळेल. मग लाली काय म्हणाली?
1325	panch	नाही, छोटू हत्ती दादा! अहो मला कोणीही काही करणार नाही. कारण मी खूप हुशार, चतुर आणि चालाक आहे.
1326	panch	त्यामुळे माझं कोणी वाकडं करू शकत नाही. एके दिवशी जंगलात खूप पाऊस पडला. इतका मोठा पाऊस पडला, प्राणी पक्षी कोणीही जंगलात फिरकत नव्हते.
1327	panch	सगळे प्राणी पक्षी आपापल्या घरात बसून होते. मग लाडीने पाहिले, अरे! आज सगळे प्राणी पक्षी आपापल्या घरात आता ही संधी छान आहे.
1328	panch	कोणाच्या तरी घरी जाऊन गरम गरम अन्न खावं असं लालीने ठरवले. आणि तिने काय युक्ती केली? अरे! त्यांचं शिजलेलं अन्न खावं.
1329	panch	असा बेत करून Lali चंचला खारुताईंच्या घरात गेली. पाऊस पडल्यामुळे पावसाचे सगळे पाणी चंचला खारुताईच्या घरात आले होते ढोलीत, त्यामुळे ढोलीत घसरटं झालं होतं.
1330	panch	आणि Lali वेगात निघाली. हो सगळे प्राणी पळत आले लालीचा आवाज ऐकून. पण कोणीही मदतीला धावले नाही. Pittu, अरे मला उठव ना!
1331	panch	पण तू मला आज उपाशी ठेवलंस. मला खोटं सांगून जंगलात पळवून लावलंस, माझी गाजरे खाल्लीस.
1332	panch	मी नुकतेच अन्न खायला घेतले तर तू मला फसवलंस झाड पडत आहे म्हणून मी नाही तुला वाचवणार.
1333	panch	एवढे सगळे प्राणी पक्षी जमले ते पण कोणीही लालीला वाचवाय जात नव्हतं.
1334	panch	कारण त्याला लालीचा स्वभाव ते काय म्हणाले, अरे मित्रांनो, लालीला आपण उठूया, तिचा पाय मोडलाय. सगळे प्राणी पक्षी म्हणाले, छोटू दादा नका उठू तिला.
1335	panch	अजिबात चांगला नाही, ती सगळ्यांना फसवते, त्रास देते. ती आपल्याला त्रास देते, फसवते, सगळं मान्य आहे मला.
1336	panch	आपण जर तिला नाही उचललं तिला औषधोपचार नाही केला. तर तिच्यात आणि आपल्यात फरक काय राहिला?
1337	panch	छोटू हत्ती दादाने लाडीला सोंडेने उचलून आपल्या पाठीवर घेतले आणि आपल्या घरी नेऊन तिच्यावर औषधोपचार केला.
1338	panch	तुम्ही सांगितले तरी मी ऐकलं नाही, मी खूप चुकीने वागत होते, सगळ्या प्राण्यांना, पक्षांना फसवत होते.
1339	panch	म्हणाली, हे पहा मित्रांनो, मी खूप वाईट वागले तुमच्याबरोबर. मला आता पश्चाताप होतोय.
1340	panch	मला माफ करा, मी इथून पुढे चांगली वागेन, कोणालाही त्रास देणार नाही, उलट सगळ्यांना मदत करेन.
1341	panch	लालित झालेला बदल पाहून सगळ्या प्राण्यांना पक्षांना आनंद झाला. आणि ते सगळे खुश झाले आणि आपापल्या घरी गेले.
1342	panch	म्हणून कधीही वाईट कर्म करू नये, वाईट कर्माचे फळ हे वाईटच मिळते. म्हणून नेहमी चांगले कर्म करावे.
1343	panch	अतिशय निसर्गाचे वरदान लाभलेले असे सुंदर जंगल होते. या जंगलात सगळे प्राणी, पक्षी दोन मित्र राहत होते, ते एकमेकांचे अतिशय जिवलग मित्र होते.
1344	panch	पण दोघांचे स्वभाव मात्र वेगळे होते. Chanchala खरुताई दिसायला खूप सुंदर होत्या. गुबगुबीत शरीर, झुपकेदार शेपटी कष्ट करण्याची वृत्ती.
1345	panch	त्यांचे एका उंच झाडावर ढोलीत त्यांचे घर होते. आणि जंगलात जाऊन फळे आणि dryfruit गोळा करून घेऊन यायच्या. झाडावर चढायच्या, बदाम काढायच्या, अक्रोड काढायच्या.
1346	panch	काजू, बेदाणे सगळं आणून घरात चाटून ठेवायच्या. खूप मेहनत आणि कष्ट करायच्या. त्या कधीही बसलेले दिसायच्या नाही. सतत पाहावे तेव्हा कामात असायच्या.
1347	panch	जंगलातले सगळे प्राणी पक्षी म्हणायचे. चंचला खारुताई म्हणजे अगदी दुसऱ्या राणी मुंगीताई आहे. मग त्यांनी काय केलं?
1348	panch	जंगलाच्या एका रिकाम्या भागात एक दुकान चालू केलं, त्यात फळे, ज्या प्राण्यांना जंगलात जाऊन अन्न आणता येत नव्हतं.
1349	panch	जे वृद्ध झाले होते, असाह्य होते, ते प्राणी चंचलाच्या दुकानात येऊन फळे आणि dryfruit घेऊन जायचे. त्यांना ते बरे पडत होते.
1350	panch	याच्या उलट मोती कुत्रा होता. कधीही कामाचं नाव नाही, सदानकदा एका झाडाखाली झोपलेला बसलेला दिसायचा. जंगलात जाऊन कधी अन्न देखील स्वतःसाठी घेऊन यायचं नाही.
1351	panch	त्याचे मित्र होते गुट्टू ससेभाऊ आणि छोटे उंदीर महाभाऊ. शेंगा आणि जंगला जे मिळेल ते अन्न आणून आणि गुट्टू शशी पाव.
1352	panch	छान पैकी गाजरे, टोमॅटो. Mostly मोतीला आणून द्यायचा. मोती तेवढे खाऊन झाडाखाली शांत झोपायचं. चंचला फळी आणि dryfruit घेऊन आपल्या दुकानाकडे निघाली होती.
1353	panch	मला आता थांबायला तुझ्याबरोबर बोलायला वेळ नाही. आणि मला काम हे अतिशय प्रिय आहे. अगं Chanchala ताई, मी काय म्हणतो?
1354	panch	तू सारखी रागू नकोस, काम करू नकोस, जरा विश्रांती घे. आणि आपल्या जंगलात सगळं काही आहे.
1355	panch	आणि सगळं काही फुकट मिळतं, असं असताना तू कशाला रागतेस बरं हेच मला कळत नाही.
1356	panch	अरे जंगलात आपल्या सगळं काय आहे हेही मलाही माहिती आहे. आपण नेहमी उद्याची चिंता केली पाहिजे.
1357	panch	अरे आज आपल्याजवळ जे आहे ते उद्या आहे की नाही काही माहिती नाही रे. म्हणून कायम उद्याची चिंता आपण करावी.
1358	panch	ठीक आहे ठीक आहे जा तुला सांगण्यात काही अर्थच नाही Chanchala ताई. आणि हसायला लागला.
1359	panch	पण Chanchala-ने न थांबता ती पुढे गेली दुकानात जाऊन उभा राहिली. थोड्या दिवसांनी काय झालं, चार-च दिवसात जंगलात अचानक वारा सुटला.
1360	panch	आणि वारा इतका चोरात होता, जंगलातली झाडे उन्मळून पडली. आणि विजा कडकडून पाऊस पडायला सुरुवात झाली. धो धो धो पाऊस जंगलात पडला.
1361	panch	सगळे प्राणी घाबरले, प्राण्यांची गरे वाहून गेली. जंगलातली फळांची झाडे उन्मळून पडली. जंगलाजवळ एक शेत होतं. त्या ते शेतही वाहून गेलं.
1362	panch	प्राण्यांना, पक्ष्यांना खायला काही नाही. सगळे वाहून गेले, घरे, अन्न, धान्य सगळं वाहून गेलं. सगळे प्राणी घाबरले, आता काय करायचं?
1363	panch	मग Chanchala खारुताईंनी सगळ्या प्राण्यांना बोलवलं. अरे मित्रांनो! घाबरू नका, माझ्या दुकानात या. मग पाऊस थांबल्यावर सगळे प्राणी चंचलाच्या दुकानात गेले.
1364	panch	आणि झोपायला बसायला आपल्या दुकानात जागाही दिली. त्यामुळे जंगलातले सगळे प्राणी पक्षी खुश झाले. तो निराश झाला होता, नाराज चेहऱ्याने आला.
1365	panch	वड्यांनी dryfruit खा आणि इथे दुकानात बस.
1366	panch	अगं मी खूप चुकीचे वागलो, चुकीचे तुला योग्य वेळी योग्य काळजी घेऊन योग्य निर्णय घेऊन योग्य तेच केलंस.
1367	panch	मी मात्र तू पुढे चालली असताना तुझे पाय मागे ओढत होतो, मला माफ कर. अरे मोती मी काय म्हटले तुला?
1368	panch	अरे नेहमी आपण उद्याची चिंता करावी. उद्या कोणती वेळ माणसावर येईल, प्राण्यावर येईल हे सांगता येत नाही आपल्या. आपल्याला चार वेळा सांगून येत नाहीत.
1369	panch	अरे ज्यामुळे माणसाने प्राण्याने कोणी सतत कष्ट करावे. की कुठलीही वेळ येऊ, कुठलाही प्रसंग येऊ, आपल्याला कशाचीही कमतरता येत नाही.
1370	panch	आपण कशातही कमी पडत नाही. की आपल्याला मात्र पश्चाताप करावा लागतो.
1371	panch	कामाला लागतो आळ झटकून आणि असे म्हणून खरंच मोठी कुत्रा परत आळ झटकून कामाला लागला.
1372	panch	आनंदाने राहू लागले सगळ्या प्राण्यांनी, पक्षांनी चंचला खारुताईची खूप स्तुती आणि प्रशंसा केली. म्हणून माणसाने, प्राण्याने, पक्षाने कोणीही नेहमी कामात असावे.
1373	panch	आपल्याला कमतरता भासत नाही, अडचण येत नाही. झारखंडचे जंगल अतिशय घनदाट किती सुंदर जंगल होते.
1374	panch	या जंगलात खूप प्राणी पक्षी अगदी आनंदाने आणि एकत्र राहत होते.
1375	panch	या जमलात नटकट माकड दादा आणि मिठूची मुल ताई एकमेकांचे अगदी जिवलक दोस्त होते. ते जंगलातल्या इतर प्राण्या पक्षांनाही मदत करायचे.
1376	panch	सगळे जंगल आनंदाने भरून गेले होते एकजुटीने. नटकट माकड दादा आपल्या जंगलाच्या बाहेर एक शेत आहे धान्याचे. आणि त्याच्या शेजारीच एक फळांचे झाड आहे.
1377	panch	मी काय म्हणते, आपल्या दोघांत आपण शर्यत लावूया. त्या धान्याच्या शेतात पोहोचते. फळांच्या झाडावर पोहोचतोस हे पाहूया. आपआपली फळे किंवा लोंब्या एकमेकांना द्यायच्या.
1378	panch	आणि जंगलातल्या प्राण्यांनाही फळे लोंब्या वाटायच्या. नळकट माकड दादा म्हणाले, ठीक आहे मिठू, चल आपण शर्यत लावूया. मग दोघे वेगात पळत गेली.
1379	panch	पण विठूची मुताई शेरे चिंकल्या. मग नटकट माकड दादांनी आपल्या जवळची फळे मिठूला दिली.
1380	panch	आणि मग मिठू फळे लोंब्या घेऊन त्यांनी जंगलात येऊन सगळ्या प्राण्या पक्षांना फळे आणि लोम्या वाटल्या आणि शर्यत जिंकल्याचा आनंद साजरा केला.
1381	panch	एकदा काय झालं? सगळे प्राणी गप्पा मारत, गोष्टी करत, नाचत, खेळत. एक भयंकर गर्जना त्यांना ऐकू आली. त्यामुळे सगळे घाबरले!
1382	panch	एक भयंकर शिब्बा नावाचा जंगलात गर्जना करत आला होता. त्याला पाहिल्यावर सगळे प्राणी पक्षी घाबरले. आणि जंगलात जिथे जागा मिळेल तिथे लपून बसले.
1383	panch	तो शिब्बा सिंह अतिशय दुष्ट होता. तो काय म्हणाला गर्जना करत ओरडू लागला. अरे जंगल हे खूप मोठे आहे. प्राणी पक्षी भरपूर आहेत.
1384	panch	आता मला सगळे प्राणी पक्षी दिसले एवढ्यात कुठे लपले? मला रोज जर यातला एक प्राणी खायला मिळाला तर खूप बरे होईल.
1385	panch	आता मी रोज या जंगलात येणार. रोज एक प्राण्याची शिकार करून प्राणी खाऊन टाकणार. सगळ्या प्राण्यांनी ऐकले. व थोडा वेळ वाट पाहिली.
1386	panch	त्या सिंहाला शिकार मिळेना. मग परत दुसऱ्या दिवशी तो सिंह आला.
1387	panch	तेव्हा Babloo हत्ती दादा Pitu ससे भाऊ आणि सुंदरी हरणी ताई एका खुरणात गवत खात होते. सिंहाची गर्जन ऐकल्यावर ते घाबरले.
1388	panch	अरे सिंहाला पळा पळा, सिंहाला पळा पळा असे म्हणत ते लपून बसले. सिंहाने पाहिले, या दिवशी त्याला शिकार मिळाली नाही.
1389	panch	म्हणून जंगलातले सगळे प्राणी मात्र घाबरले होते. अरे याच्यावर काहीतरी उपाय केला पाहिजे सगळे एकत्रित जमले.
1390	panch	आपल्याला अन्न खाता येत नाही, जंगलातनं नीट वावरता येत नाही, सारख्या पोल्याला लपून बसावे लागते.
1391	panch	त्या शिबा सिंहामुळे याच्यावर आपल्याला काही तर उपाय केला पाहिजे. कधी तो येईल आणि आपली शिकार करून आपल्याला खाऊन टाकेल?
1392	panch	सारखी टांगती तलवार आपल्या डोक्यावर आहे. काहीतरी आपल्याला केलं पाहिजे. तेव्हा नटकट माकड दादा आणि मिठू चिमू ताई काय म्हणाल्या?
1393	panch	आपल्या जंगलातल्या चालाखी लांडगीन ताई खूप हुशार आहे. त्यांच्याकडे आपण सगळे मिळून जाऊया आणि त्यांना उपाय विचारूया, ठीक आहे.
1394	panch	मग सगळे प्राणी पक्षी दुसऱ्या दिवशी चला की लांडगीन ताईकडे गेले. त्या आपल्या गुहेत काहीतरी काम करत होत्या. प्राण्यांनी हाक मारल्यावर त्या बाहेर आल्या.
1395	panch	अरे मित्रांनो, एवढ्या सकाळ सकाळी सगळे का आला आहात? काय झालं काही संकट आले आहे का? तेव्हा नटकट माकड दादा आणि मिठू चिमूताई म्हणाल्या.
1396	panch	चला की लांडगीन ताई, आपल्या जंगलावर खूप मोठे संकट आले आहे. एक Sibba नावाचा भयंकर गुष्ट सिंह येतो आहे. रोज आम्ही सगळे प्राणी घाबरतो.
1397	panch	तो कधी शिकार करेल सांगता येत नाही. त्यामुळे आम्हाला बिंधास्त जंगलातून वावरता येत नाही, अन्न खाता येत नाही, काय करायचं सांग बरं तूच.
1398	panch	मग चलाखीला Nitin-ताई म्हणाल्या, अरे मित्रांनो! तुम्ही उद्या सगळीजण या. मी काही तर तोपर्यंत विचार करून उपाय शोधते.
1399	panch	मग सगळे प्राणी, पक्षी मग दुसऱ्या दिवशी चलाकी लांडगी ताई जंगलातनं निघाल्या. चालता चालता त्यांनी पाहिलं एका पडक्या विहिरीजवळ एक झाड होतं.
1400	panch	आणि त्या झाडावर मधमाशांचं पोळं होतं. ते पोळ पाहिल्यावर चलाखी लांडगीण त्यांच्या डोक्यात एक युक्ती आली. त्या आपल्या भुयेत परत आल्या.
1401	panch	दुसऱ्या दिवशी त्यांनी मिठू चिमुताई आणि नटकट माकड दादांना बोलवले. हे पहा नटकट मिठू.
1402	panch	आपल्या जंगलातल्या पडक्या विहिरीजवळ एक झाड आहे आणि त्या झाडावर मधमाशीचं पोळं आहे तेव्हा तो दुष्ट सिंह आला सिबा की तुम्ही दोघांनी काय करायचं?
1403	panch	नटकट माकड दादांनी झाडावर बसायचं त्या पोळ्याजवळ. आणि मिठू तू त्या सिंहाला गोड बोलून झाडाजवळ न्यायचं.
1404	panch	सिंह झाडाजवळ आला की त्याच्या डोक्यावर नटकट माकड दादांनी ते पोळं पाडायचं. मग माशा चावतील आणि सिंह जंगल सोडून निघून जाईल, ठीक आहे.
1405	panch	ही युक्ती समजल्यावर नटकट माकड दादानी आणि विठूने सगळे सगळ्या प्राण्यांना जंगलात लपून बसायला सांगितले. सगळे प्राणी आणि तो सिंबा सिंह दुसऱ्या दिवशी आला.
1406	panch	तो गर्जना करतच आला. सगळे प्राणी घाबरून चिडीछाप लपून बसले होते. आज जंगलात एकही प्राणी दिसेना, किती प्राणी पक्षी आहेत.
1407	panch	मला आज एक तरी प्राणी मिळालाच पाहिजे. तेव्हा Mithu-ची मुताई तेथे गेल्या. अरे Singh दादा, घाबरू नका. प्राणी लपून बसली आहे, चला तुम्हाला दाखवते.
1408	panch	मग Vithu-ची मुताई उडत उडत गेल्या, तिच्या पाठोपाठ आणि जिथे झाड होते तिथे गेल्या. झाडाखाली सिंहराजे उभे राहिले.
1409	panch	त्याबरोबर नटकट माकड दादांनी मधाचे पोळे सिंह महाराजांच्या डोक्यावर पाडले. त्या बरोबर त्यातल्या माशा उठल्या आणि शिब्बा सिंहराजांना चावू लागल्या डोक्याला, पायाला, मानेला, पाठीला.
1410	panch	माशानी चावून चावून बेजार केलं. त्यामुळे... सिंहराजे घाबरून पळायला लागले तरी माशा मागे लागल्या.
1411	panch	शेवटी त्यांनी घाबरून जे वेगात पळत सुटले ते जंगल सोडून गेले, परत कधीही त्या जंगलात आले नाही.
1412	panch	आणि मग Mithu-ची मुताई नटकट माकड दादा यांनी सगळ्या प्राण्यांना बोलवलं, सगळे प्राणी बाहेर आले. मग सिंहराजे कसे पळून गेले हे सांगितलं.
1413	panch	सगळ्या प्राण्या पक्षांना खूप आनंद झाला. अगं Mithu ताई, नटकट माकड दादा, तुम्ही दोघे आणि चलाखी लांडगीण ताई यांच्यामुळे आपल्या जंगलावरचे संकट निघून गेले.
1414	panch	तुमचे खूप खूप आभार आणि सगळ्यांनी Mithu-चे नटकट माकड दादाचे खूप कौतुक केले. मग नटकट माकड दादा आणि विटू चिमूताई काय म्हणाल्या?
1415	panch	अरे मित्रांनो, आपल्या सगळ्या एकजुट जर असली तर कितीही मोठे संकट आले तर ते आपल्याला अगदी सहजपणे घालवता येते.
1416	panch	असे म्हणून सगळे आनंदाने नाचायला लागले. आणि त्या जंगला एक पांढऱ्या शुभ्र गुबगुबीत लाल तुराच्या मोगरी नावाच्या कोंबडी ताई राहत होत्या.
1417	panch	ह्या कोंबडी ताई रात्रंदिवस कष्ट करायच्या, खूप मेहनत करायच्या. जंगलाजवळच एक छोटंसं गाव होतं.
1418	panch	जी काही मिळतील ती धान्य ज्वारी, बाजरी, गहू, तांदूळ जे काही मिळेल ते चोचीतून घेऊन यायच्या आणि आपल्या घरट्यात चाटून ठेवायच्या.
1419	panch	घरट्यात त्यांची चार अंडी होती. आणि दिवस रात्र मेहनत करायच्या आणि आपल्या अंड्यावर लक्ष ठेवायच्या. ए चुनचुन आवाजा.
1420	panch	पांढऱ्या शुभ्र देखण्या अशा मांजरी ताई राहत होत्या. पण ह्या मांजरीन ताईचं मोगरीच्या अंड्यावर सतत लक्ष होतं डोळा होता.
1421	panch	त्या सतत येता जाता मोगरीची अंडे पाहायच्या. आणि आपल्याला खायला कधी मिळत्या यासाठी त्या प्रयत्न करायच्या.
1422	panch	मग त्यांना एकदा काय झाले काहीतरी युक्ती करावी आपण. आणि मोगरीला कुठेतरी पाठवून आपण ती अंडी फस्त करावी.
