idx	source	text
1259	hindi_panchtan	इस कहानी से हमें यह शिक्षा मिलती है कि कई बार बुरे लोग भी हमारे काम आते हैं। गाँव और शहर का चूहा।
1260	hindi_panchtan	एक गाँव में एक चूहा रहता था उसका एक मित्र शहर में रहता था।
1261	hindi_panchtan	गाँव के चूहे ने शहर के चूहे को आमंत्रित किया और उसका खूब सत्कार किया।
1262	hindi_panchtan	लेकिन फिर भी शहर के चूहे को गाँव के चूहे की ज़िंदगी पसंद नहीं आई।
1263	hindi_panchtan	वह बोला कि शहर में तो मैं ठाठ से रहता हूँ। शहर का चूहा गाँव के चूहे को शहर आने का निमंत्रण देता है।
1264	hindi_panchtan	गाँव का चूहा शहर पहुँचता है और देखता है कि उसका मित्र तो एक बड़े से हॉल में रहता है जहाँ शादी जैसे अन्य उत्सवों का आयोजन होता है।
1265	hindi_panchtan	शहर का चूहा कहता है देखा मित्र मैं यहाँ अच्छे अच्छे पकवान खाता हूँ। और जगह भी कितनी बड़ी है।
1266	hindi_panchtan	तभी उन्हें कुछ कुत्तों के भौंकने की आवाज़ आती है। और उस hall में कुछ नर्तकी बड़े बड़े कुत्ते लेकर आती है।
1267	hindi_panchtan	दोनों चूहे डर के मारे कोने में छिप जाते हैं।
1268	hindi_panchtan	कुछ देर बाद जब नर्तकी कुत्तों को लेकर चली जाती हैं तब दोनों चूहे डरते डरते बाहर आते हैं।
1269	hindi_panchtan	गाँव का चूहा कहता है इससे अच्छा तो मेरा गाँव है। कम से कम मैं वहाँ बिना डर के कहीं भी घूम सकता हूँ।
1270	hindi_panchtan	वह अपने मित्र का धन्यवाद कर वापस गाँव लौट जाता है।
1271	hindi_panchtan	इस कहानी से हमें यह शिक्षा मिलती है कि एक बात हमेशा याद रखें कि हम अपनी जगह पर ही सुरक्षित होते हैं किसी और शहर में नहीं।
1272	hindi_panchtan	भेड़िया और सारस। एक बार एक घने जंगल में एक चालाक और लालची भेड़िया रहता था।
1273	hindi_panchtan	एक दिन वह रात में भोजन खा रहा था कि तभी उसके गले में हड्डी फँस गई।
1274	hindi_panchtan	उसने हड्डी को निकालने की बहुत कोशिश की लेकिन निकाल नहीं पाया। भेड़िये को बहुत दर्द हो रहा था।
1275	hindi_panchtan	तभी उसे ख्याल आया कि पास के तालाब किनारे एक सारस रहता है।
1276	hindi_panchtan	वह सारस के पास गया और बोला कृपया मेरे गले की हड्डी निकाल दो तुम जो मांगोगे मैं तुम्हें दूँगा।
1277	hindi_panchtan	सारस ने भेड़िये के मुँह में अपनी चोंच और सिर अंदर तक डाला और हड्डी बाहर निकाल दी।
1278	hindi_panchtan	सारस बोला अब मुझे मेरी fees दे दो।
1279	hindi_panchtan	भेड़िया बोला कैसी फीस तुमने अपना सिर मेरे मुँह में डाला और मैंने उसे सुरक्षित बाहर निकलने दिया।
1280	hindi_panchtan	तुम इसी में शुक्र मनाओ अब चले जाओ यहाँ से वरना मैं तुम्हें मारकर खा जाऊँगा।
1281	hindi_panchtan	इस कहानी से हमें यह शिक्षा मिलती है कि दुष्ट लोगों से हमेशा सावधान रहना चाहिए। बहुत समय पहले की बात है।
1282	hindi_panchtan	एक घने जंगल में एक भेड़िया रहता था।
1283	hindi_panchtan	मेमना भी वहीं थोड़ी दूर पर पानी पी रहा था चालाक भेड़िया अपने मन में मेमने पर हमला करने की योजना बनाने लगा।
1284	hindi_panchtan	भेड़िया जोर से मेमने पर चिल्लाया कि वह पानी को गंदा कर रहा है।
1285	hindi_panchtan	मेमना बोला पानी की धारा तो तुम्हारी ओर से मेरी ओर बह रही है तो भला मैं इसे कैसे गंदा कर सकता हूँ।
1286	hindi_panchtan	भेड़िए ने फिर दूसरी चाल सोची वह बोला। तुमने एक साल पहले मुझे गाली देकर मेरा अपमान किया था। अब मैं तुम्हें नहीं छोड़ूँगा।
1287	hindi_panchtan	मेमना काँपते हुए बोला एक साल पहले तो मेरा जन्म भी नहीं हुआ था।
1288	hindi_panchtan	भेड़िया जोर से चिल्लाया चुप हो जाओ मूर्ख अगर तुम नहीं थे तो पक्का तुम्हारे पिता ने मुझे गाली दी थी।
1289	hindi_panchtan	मेमना काँपते हुए बोला मैं अपने पिता की गलती की आपसे क्षमा मांगता हूँ।
1290	hindi_panchtan	भेड़िया बोला तुम पहले हो जो अपनी गलती मानकर बहस कर रहे हो। अब मैं तुम्हें और तुम्हारे परिवार को अच्छा सबक सिखाऊँगा।
1291	hindi_panchtan	यह कहकर भेड़िया मेमने पर झपट पड़ा और उसके टुकड़े टुकड़े करके उसे खा लिया।
1292	hindi_panchtan	इस कहानी से हमें यह शिक्षा मिलती है कि दुष्ट व्यक्ति को अपना उल्लू सीधा करने के लिए कोई भी बहाना चाहिए।
1293	hindi_panchtan	दो मछली और एक मेंढक। एक तालाब में सता बुद्धि और सहरस बुद्धि नाम की दो मछलियाँ रहती थीं।
1294	hindi_panchtan	वहीं एक बुद्धि नाम का एक मेंढक भी रहता था। एक दिन वे तालाब के किनारे बातें कर रहे थे।
1295	hindi_panchtan	तभी वहाँ कुछ मछुआरे आए वे आपस में कह रहे थे वे आपस में कह रहे थे कि इस तालाब में काफ़ी मछलियाँ हैं कल हम यहाँ जाल लेकर आएँगे।
1296	hindi_panchtan	मेंढक दोनों मछलियों से कहता है हमें फौरन यह तालाब छोड़ देना चाहिए। कल यहाँ ये मछुआरे आएंगे और हमें पकड़ लेंगे।
1297	hindi_panchtan	मछलियाँ हंसते हुए कहती हैं, तुम चिंता मत करो। वे कल नहीं आएंगे और अगर आए भी तो हम तैरकर दूर चले जाएंगे।
1298	hindi_panchtan	मेंढक अपने परिवार को लेकर दूसरे तालाब में चला जाता है। लेकिन मछलियाँ वहीं रह जाती हैं।
1299	hindi_panchtan	अगले दिन मछुआरे आते हैं और बड़ा सा जाल लाते हैं। जिसमें सारी मछलियाँ फँस जाती हैं।
1300	hindi_panchtan	मेंढक और उसकी पत्नी जब जाल में फंसे हुए अपने दोनों मित्रों को देखते हैं तो उन्हें बहुत दुख होता है।
1301	hindi_panchtan	इस कहानी से हमें यह शिक्षा मिलती है कि दोस्तों के सुझाव को अनसुना नहीं करना चाहिए।
1302	hindi_panchtan	एक बार एक बड़े से तालाब के पास एक हंस रहता था। हंस वहाँ खुशी खुशी रहता था।
1303	hindi_panchtan	कुछ दिनों बाद वहाँ एक उल्लू आया।
1304	hindi_panchtan	हंस बोला कि यह जगह बहुत शांत है और गर्मियों के दिनों में इस तालाब का पानी सूख जाता है।
1305	hindi_panchtan	उल्लू बोला कोई बात नहीं मुझे शांत जगह पसंद है। इस तरह हंस और उल्लू दोनों मित्र बन जाते हैं।
1306	hindi_panchtan	फिर गर्मियों के दिन आते हैं और तालाब सूख जाता है।
1307	hindi_panchtan	उल्लू हंस से कहता है कि वह अब बड़ी नदी के पास एक पेड़ है वहीं जाकर रहेगा।
1308	hindi_panchtan	हंस कहता है ठीक है मित्र मैं अब यहाँ पास में एक और तालाब है वहाँ जाऊँगा।
1309	hindi_panchtan	जब वह भी सूख जाएगा तब मैं तुम्हारे पास आऊँगा।
1310	hindi_panchtan	कुछ दिनों बाद जब दूसरा तालाब भी सूख जाता है तब वह हंस उल्लू के पास जाता है।
1311	hindi_panchtan	दोनों वहाँ आराम से रहने लगते हैं।
1312	hindi_panchtan	फिर एक दिन रात में कुछ यात्री वहाँ से गुज़र रहे होते हैं कि उल्लू अपनी बोली में होहल्ला करने लगता है।
1313	hindi_panchtan	यात्रियों को लगता है कि यह एक अशुभ संकेत है। यही सोचकर एक यात्री उल्लू पर तीर छोड़ता है।
1314	hindi_panchtan	और उल्लू तो अंधेरे में तीर देख लेता है और वहाँ से भाग जाता है।
1315	hindi_panchtan	लेकिन वह तीर सीधा जाकर हंस को लग जाता है और हंस की वहीं मौत हो जाती है।
1316	hindi_panchtan	इस कहानी से हमें यह शिक्षा मिलती है कि दोस्ती उनसे ही करें जो स्वयं जैसे हों।
1317	hindi_panchtan	बहुत समय पहले की बात है एक जंगल में चार गाय थी। वे हमेशा साथ साथ रहा करती थी।
1318	hindi_panchtan	इसी वजह से शेर उन पर हमला करने की हिम्मत कभी भी नहीं जुटा पाता था एक बार उन चारों गाय में झगड़ा हो गया और वे अलग अलग चरने के लिए जंगल में निकलीं।
1319	hindi_panchtan	शेर इसी मौके के इंतज़ार में था वह झाड़ी के पीछे छिप गया।
1320	hindi_panchtan	जैसे ही उसने गाय को अकेले देखा वह उस पर झपट पड़ा और उसे मारकर खा लिया।
1321	hindi_panchtan	इस तरह शेर ने चारों गाय को मार दिया। जब तक चारों गाय साथ में मिलजुलकर रहती थीं सुरक्षित थीं।
1322	hindi_panchtan	इसीलिए कहते हैं कि एकता में ही शक्ति है। बिल्ली के गले की घंटी। एक पनसारी की दुकान पर बहुत सारे चूहे थे।
1323	hindi_panchtan	चूहे रोज़ गेहूँ दाल चावल बिस्किट और दुकान की सारी चीज़ें खाते थे। इस तरह चूहे अनाज खा खाकर मोटे और तगड़े हो गए।
1324	hindi_panchtan	एक दिन दुकानदार ने सोचा कि इस तरह तो मेरी दुकान का बहुत नुकसान हो रहा है। यह सोचकर वह एक बिल्ली लेकर आया।
1325	hindi_panchtan	बिल्ली रोज़ चूहे खाने लगी। चूहों ने अपनी एक गोष्ठी बुलाई और सोचने लगे कि इस बिल्ली से कैसे छुटकारा पाया जाए।
1326	hindi_panchtan	तभी एक चूहा बोला कि क्यों ना बिल्ली के गले में एक घंटी बांध दी जाए।
1327	hindi_panchtan	जब बिल्ली हमारे पास आएगी तब घंटी बजेगी और हमें पता चल जाएगा कि बिल्ली है और हम छिप जाएंगे।
1328	hindi_panchtan	सभी चूहे खुशी में नाचने। बहुत समय पहले एक शहर में चित्रंगा नाम का कुत्ता रहता था।
1329	hindi_panchtan	एक बार वहाँ अकाल पड़ा और भोजन ना मिलने के कारण कई जानवर मरने लगे।
1330	hindi_panchtan	चित्रांगा भोजन और पानी की तलाश में पड़ोसी राज्य में चला गया।
1331	hindi_panchtan	वहाँ उसने देखा कि एक महिला दरवाज़ा बंद किए बिना ही कहीं चली गई है।
1332	hindi_panchtan	चित्रांगा रसोई में गया और उसने पेट भरकर खूब खाना खाया। इस तरह वह रोज़ वहाँ जमकर भोजन खाता।
1333	hindi_panchtan	लेकिन जैसे ही वह घर से बाहर निकलता तो गली के कुत्ते उसका पीछा करते और उसके पूरे शरीर को जगह जगह काट लेते।
1334	hindi_panchtan	चित्रांगा बहुत परेशान हो गया और उसने सोचा कि इससे अच्छा तो मैं अपने शहर ही लौट जाऊँ अकाल है तो क्या हुआ कम से कम शांति से तो रह सकूँगा।
1335	hindi_panchtan	चित्रांगा वापस अपने शहर लौट आया।
1336	hindi_panchtan	चित्रांगा के साथी और रिश्तेदार उससे पड़ोसी राज्य के बारे में पूछने लगे तब वह बोला वहाँ गृहिणी दरवाज़ा खुला ही छोड़ देती हैं।
1337	hindi_panchtan	इसलिए वहाँ भोजन आसानी से मिल जाता है। लेकिन वहाँ अपने साथी और रिश्तेदार हमें काट काट कर मारने की कोशिश करते रहते हैं।
1338	hindi_panchtan	इस कहानी से हमें यह शिक्षा मिलती है कि हम अपने राष्ट्र में सबसे ज़्यादा सुरक्षित हैं।
1339	hindi_panchtan	एक चिड़िया अपने सुंदर से घोंसले में पेड़ पर रहा करती थी।
1340	hindi_panchtan	वह दिन में दाना चुगने जाया करती थी और शाम को वापस दाना लेकर घोसले में लौट आया करती थी।
1341	hindi_panchtan	एक बार बहुत ज़ोरों की बारिश हुई और चिड़िया को रात भर कहीं और ही रुकना पड़ा।
1342	hindi_panchtan	जब वह सुबह आई तो उसने देखा कि उसके घर में खरगोश घुसा हुआ है।
1343	hindi_panchtan	खरगोश बोला अब यह मेरा घर है तुम यहाँ से चली जाओ।
1344	hindi_panchtan	चिड़िया कहती है यह मेरा घर है और तुम कौन होते हो यह फैसला सुनाने वाले।
1345	hindi_panchtan	हमें किसी बुद्धिमान से इसका फैसला करवाना चाहिए कि यह घर अब किसका है। थोड़ी दूर पर एक बिल्ली उनकी बातें सुन रही थी।
1346	hindi_panchtan	उसने सोचा कि क्यों ना इस मौके का फायदा उठाया जाए। वह तुरंत जल में डुबकी लगाकर ज़ोर ज़ोर से मंत्र जाप करने लगी।
1347	hindi_panchtan	चिड़िया और खरगोश ने सोचा कि यह बिल्ली विद्वान और पुजारी लगती है। दोनों अपनी समस्या लेकर बिल्ली के पास पहुँचे।
1348	hindi_panchtan	बिल्ली थोड़ी देर तक अच्छी बातें करती रही और सही मौका पाकर फट से दोनों पर झपट पड़ी।
1349	hindi_panchtan	उसने बड़े मजे से दोनों को स्वाद लेकर खा लिया।
1350	hindi_panchtan	इस कहानी से हमें यह शिक्षा मिलती है कि छोटी सी बात पर झगड़ा करने से बड़ी मुसीबत आ सकती है।
1351	hindi_panchtan	एक तालाब के पास मंडविष्या नाम का भूरे रंग का साँप रहता था।
1352	hindi_panchtan	साँप बूढ़ा और कमजोर हो चुका था इसलिए वह अपना शिकार नहीं कर पाता था।
1353	hindi_panchtan	एक बार उसने मेंढकों को फँसाने की एक योजना बनाई। वह तालाब के बाहर बहुत ही बीमार होने का नाटक करने लगा।
1354	hindi_panchtan	मेंढकों का राजा तालाब से बाहर आया और उसे साँप की स्थिति देखकर दया आने लगी। साँप बोला,
1355	hindi_panchtan	मैंने गलती से एक पंडित के बेटे को काट लिया था जिस वजह से उसकी मौत हो गई।
1356	hindi_panchtan	पंडित ने अब मुझे श्राप दे दिया है कि मैं अब मेंढकों की सेवा करूँ और मेंढक जो भी खाने में दें वही खाऊँ।
1357	hindi_panchtan	मेंढक का राजा और मंत्री यह सुनकर खुश हो जाते हैं कई मेंढक सांप की पीठ पर बैठकर पूरे तालाब की सैर करते हैं।
1358	hindi_panchtan	एक दो दिन साँप उन्हें अपनी पीठ पर बैठाकर पूरे तालाब की सैर करवाता है।
1359	hindi_panchtan	फिर अगले दिन साँप मेंढक के राजा से कहता है मैं अब और तैर नहीं सकता मुझे बहुत भूख लगी है।
1360	hindi_panchtan	मेंढक का राजा उसे कुछ मेंढक खाने की आज्ञा दे देता है। धीरे धीरे सारे मेंढकों को खा जाता है।
1361	hindi_panchtan	अब बस एक राजा मेंढक ही बचता है।
1362	hindi_panchtan	साँप कहता है मुझे बहुत भूख लगी है और तालाब में अब मेंढक भी नहीं बचे हैं।
1363	hindi_panchtan	इसलिए मुझे माफ़ कर देना मैं अब तुम्हें खाऊँगा। यह कहकर साँप धीरे धीरे राजा मेंढक को भी खा जाता है।
1364	hindi_panchtan	इस कहानी से हमें यह शिक्षा मिलती है कि दुश्मन पर कभी भी विश्वास नहीं करना चाहिए। बिल्ली चूहा और शिकारी।
1365	hindi_panchtan	एक बार एक बड़े से बरगद के पेड़ पर एक उल्लू रहता था। उसी पेड़ पर एक चूहा बिल्ली और नेवला भी रहता था।
1366	hindi_panchtan	उल्लू को बिल्ली से डर लगता था और चूहे को बिल्ली नेवले और उल्लू से डर लगता था।
1367	hindi_panchtan	सभी को एक दूसरे से डर लगता था। फिर भी सभी एक ही पेड़ पर रहते थे।
1368	hindi_panchtan	एक बार एक शिकारी आया और उसने वहाँ एक जाल बिछाया। बिल्ली बाहर आई और जाल में फँस गई।
1369	hindi_panchtan	यह देखकर चूहा खुशी से जाल के चारों तरफ नाचने लगा।
1370	hindi_panchtan	तभी उल्लू और नेवला चूहे के बिल के पास आ गए और चूहे को देखने लगे।
1371	hindi_panchtan	चूहा डर गया और सोचने लगा कि यदि मैं बिल की तरफ़ गया तो ये मुझे खा जाएँगे।
1372	hindi_panchtan	इससे अच्छा है कि मैं भी जाल में ही फंस जाऊँ। यही सोचकर चूहा जाल में फंस गया।
1373	hindi_panchtan	और बिल्ली से बोला तुम मुझे मत मारो मैं इस जाल को कुतर दूँगा और फिर हम दोनों बच जाएँगे।
1374	hindi_panchtan	इस तरह चूहा जाल को कुतर देता है और दोनों बच जाते हैं।
1375	hindi_panchtan	अगले दिन बिल्ली चूहे से मिलने आती है लेकिन चूहा मिलने से मना कर देता है और कहता है।
1376	hindi_panchtan	दुश्मन कभी दोस्त नहीं बन सकते दोस्ती जैसी दूसरी चीज़ें अस्थायी हैं।
1377	hindi_panchtan	इस कहानी से हमें यह शिक्षा मिलती है कि दुश्मन से दोस्ती अस्थायी ही होनी चाहिए।
1378	hindi_panchtan	बहुत समय पहले की बात है एक गाँव में मित्रा शर्मा नाम का एक ब्राह्मण रहता था।
1379	hindi_panchtan	एक बार उसके पिता ने उससे कहा कि वह शहर जाकर पशु मेले से एक स्वस्थ बकरी लेकर आए ताकि वह प्राचीन हिंदू संस्कार के अनुसार उसकी बलि चढ़ा सके।
1380	hindi_panchtan	मित्रा शर्मा पशु मेले में गया और उसने एक अच्छी सी बकरी खरीद ली और उसे कंधे पर लटकाकर आगे निकल पड़ा।
1381	hindi_panchtan	वहीं तीन ठग खड़े थे और उनकी नज़र मित्रा शर्मा पर पड़ी उन्होंने सोचा कि यदि यह बकरी मिल जाए तो हमारे आज के भोजन का इंतज़ाम हो जाए।
1382	hindi_panchtan	तीनों ठग ने आपस में एक योजना बनाई और तीनों थोड़ी थोड़ी दूर पर रास्ते में छिप गए।
1383	hindi_panchtan	जब मित्रा शर्मा एक एकांत रास्ते से गुज़र रहा था। तब पहला ठग आया और बोला।
1384	hindi_panchtan	कि ये क्या तुम तो कुत्ते को लटकाए हुए हो? मित्रा शर्मा बोला तुम्हें दिखाई नहीं देता यह बकरी है कुत्ता नहीं।
1385	hindi_panchtan	थोड़ी दूर चलने के बाद दूसरा ठग आया और बोला। तुम तो मरे हुए बछड़े को कंधे पर लटकाए हुए हो।
1386	hindi_panchtan	थोड़ी देर बाद तीसरा ठग आया और बोला, अरे भाई ये क्या? तुम तो गधे को कंधों पर लटकाए हुए हो।
1387	hindi_panchtan	तीनों ठग की बातें सुनकर मित्रा शर्मा सोचने लगा कि कहीं मेरे कंधों पर कोई भूत तो नहीं है।
1388	hindi_panchtan	यह पक्का भूत ही है तभी तो बार बार अपना भेष बदल रहा है।
1389	hindi_panchtan	यह सोचकर मित्रा शर्मा डर जाता है और बकरी को वहीं छोड़कर भाग जाता है।
1390	hindi_panchtan	तीनों ठग बकरी को ले लेते हैं और खुशी खुशी उसे। और खुशी खुशी उसे पकाकर अपना पेट भरते हैं।
1391	hindi_panchtan	एक गाँव में हरिदत्ता नाम का गरीब ब्राह्मण रहता था। उसका एक छोटा सा खेत था।
1392	hindi_panchtan	कड़ी मेहनत के बावजूद भी उसकी फसल अच्छी नहीं होती थी। एक दिन वह थक कर बरगद के पेड़ के नीचे सो गया।
1393	hindi_panchtan	जब उसकी नींद खुली तो उसने वहाँ नाग देवता कोबरा को देखा। वह डर गया और जल्दी से एक कटोरे में दूध लाया और नाग देवता से अपनी स्मृति की प्रार्थना करने लगा।
1394	hindi_panchtan	नाग देवता बोले मैं तुम्हारी सारी इच्छाएँ पूरी करूँगा। बस तुम रोज़ एक कटोरा दूध मुझे देना।
1395	hindi_panchtan	जैसे वह नाग वापस अपने बिल में गया, ब्राह्मण ने देखा कि वहाँ एक सोने का सिक्का पड़ा है।
1396	hindi_panchtan	इस तरह वह ब्राह्मण रोज़ दूध लेकर आता और रोज़ उसे सोने के सिक्के मिलते। इस तरह वह किसान अमीर बन गया।
1397	hindi_panchtan	एक बार वह शहर के बाहर फलों और सब्जियों के बीज लेने गया। उसने अपने बेटे को साँप को दूध पिलाने की ज़िम्मेदारी सौंपी।
1398	hindi_panchtan	जब बेटे ने देखा कि साँप तो दूध पीने के बाद सोने का सिक्का देता है तब उसने सोचा कि इसके पेट में कितने सारे सिक्के होंगे।
1399	hindi_panchtan	यह सोचकर वह अगले दिन कुल्हाड़ी लेकर आया और उसने उस साँप को मार दिया।
1400	hindi_panchtan	जब उसने उसके पेट को काट कर देखा तो वहाँ एक भी सिक्का नहीं था।
1401	hindi_panchtan	कुछ दिनों बाद जब ब्राह्मण लौटा तो वह नाग देवता को मरा हुआ देखकर अपने बेटे पर बहुत गुस्सा हुआ।
1402	hindi_panchtan	वह बोला अब हमें कभी भी सोने का सिक्का नहीं मिलेगा। अच्छा होगा कि तुम मेरी नज़रों से दूर हो जाओ।
1403	hindi_panchtan	इस कहानी से हमें यह शिक्षा मिलती है कि बिना सोचे विचारे काम करने से कुछ भी हासिल नहीं होता।
1404	hindi_panchtan	ब्राह्मण और हीरे एक बार एक चालाक ब्राह्मण गाँव में रहता था।
1405	hindi_panchtan	वह दिन में पूजा करता था और रात में यात्रियों को अपनी मीठी बातों से बहला फुसलाकर उनका धन लूट लिया करता था।
1406	hindi_panchtan	एक बार दूसरे शहर से कुछ व्यापारी आए।
1407	hindi_panchtan	उन्होंने अपना सब कुछ बेचकर छह बड़े हीरे खरीदे और उन्हें चोरों से बचाने के लिए उसे निगल गए।
1408	hindi_panchtan	ब्राह्मण को इस बात का पता चल गया और वह व्यापारियों के पास पहुंचा और उन्हें धर्म की बातों से प्रभावित करने लगा। व्यापारियों को ब्राह्मण पर विश्वास हो गया।
1409	hindi_panchtan	व्यापारी और ब्राह्मण दूसरे शहर जाने लगे। बीच में जंगल आया और कौवे उन्हें देखकर ज़ोर ज़ोर से काऊँ काऊँ करने लगे।
1410	hindi_panchtan	कौवों की आवाज़ सुनकर आदिवासी वहाँ आ गए और उन्हें पता चल गया कि इनके पास पक्का धन है ब्राह्मण ने सोचा कि यदि इन आदिवासियों को एक भी व्यापारी के पेट में से हीरा मिल गया तो वह पक्का हीरे के लिए मुझे भी मार देंगे।
1411	hindi_panchtan	उसे लगा कि किसी भी स्थिति में मरना तो पक्का ही है। ब्राह्मण आदिवासियों से बोला कि पहले आप मुझे मार दें।
1412	hindi_panchtan	यदि मेरे पेट में हीरा मिले तो सबको मार देना।
1413	hindi_panchtan	यदि नहीं मिले तो समझ जाना कि हीरा किसी के भी पेट में नहीं है।
1414	hindi_panchtan	आदिवासी ब्राह्मण को मार देते हैं और हीरा नहीं मिलने के कारण बाकी व्यापारियों को भी छोड़ देते हैं।
1415	hindi_panchtan	इस कहानी से हमें यह शिक्षा मिलती है कि दूसरों के लिए स्वयं की कुर्बानी देना महान कर्म है।
1416	hindi_panchtan	बहुत समय पहले एक बड़े से बरगद के पेड़ पर एक अजीब सा पक्षी रहता था।
1417	hindi_panchtan	एक दिन उस पक्षी ने नदी के किनारे सेब का फल देखा। उसने अपने जीवन में ऐसा फल पहले कभी नहीं देखा था।
1418	hindi_panchtan	जैसे ही वह पक्षी सेब को खाने लगा तभी दूसरा सिर बोला कि मैं भी यह फल खाना चाहता हूँ।
1419	hindi_panchtan	एकst सिर बोला कि तू यह फल खाकर क्या करेगा?
1420	hindi_panchtan	तू खाए या मैं खाऊँ बात तो एक ही है हमारा पेट तो एक ही है ना।
1421	hindi_panchtan	यह कहकर पहला सिर वह सेब खा लेता है।
1422	hindi_panchtan	दूसरा सिर एक ज़हरीला फल देखता है और पहले सिर से बदला लेने के लिए उसे खाने लगता है।
1423	hindi_panchtan	पहला सिर कहता है कि यह तुम क्या कर रहे हो इसे मत खाओ।
1424	hindi_panchtan	दूसरा सिर उसकी बात नहीं मानता और वह ज़हरीला फल खा लेता है। फल खाते ही दोनों की मौत हो जाती है।
1425	hindi_panchtan	इस कहानी से हमें यह शिक्षा मिलती है कि परिवार के सदस्यों को आपस में कभी भी झगड़ना नहीं चाहिए।
1426	hindi_panchtan	चमगादड़ एक बार जानवरों और पक्षियों के बीच युद्ध छिड़ जाता है पक्षी जानवरों को चोंच मार मार कर उड़ जाया करते थे।
1427	hindi_panchtan	जिससे कि जानवर बड़े ही परेशान रहते थे। वहीं चमगादड़ भी रहा करते थे लेकिन वे किसी का साथ नहीं देते थे।
1428	hindi_panchtan	एक बार चमगादड़ों ने सोचा कि हम तो पक्षी भी हैं और जानवर भी। इसलिए हमें उन्हीं का साथ देना चाहिए जो जीतेंगे।
1429	hindi_panchtan	फिर से पक्षियों और जानवरों में लड़ाई होती है और पक्षी जीत जाते हैं। चमगादड़ पक्षियों के साथ हो जाते हैं।
1430	hindi_panchtan	अगली बार फिर युद्ध होता है और इस बार जानवर जीत जाते हैं।
1431	hindi_panchtan	अब चमगादड़ जानवरों के साथ हो जाते हैं। लगातार युद्ध से तंग आकर पक्षी और जानवर आपस में समझौता कर लेते हैं कि अब से वे युद्ध नहीं करेंगे और मिलजुलकर रहेंगे।
1432	hindi_panchtan	चमगादड़ आते हैं और कहते हैं कि हम भी साथ में मिलजुलकर रहेंगे।
1433	hindi_panchtan	पक्षी और जानवर समझ जाते हैं कि ये चमगादड़ किसी के भी सगे नहीं हैं और वे चमगादड़ों को भगा देते हैं।
1434	hindi_panchtan	चमगादड़ों को शर्मिंदगी महसूस होती है और वे छिप जाते हैं और तभी बाहर निकलते हैं जब पक्षी या जानवर बाहर नहीं होते।
1435	hindi_panchtan	इस कहानी से हमें यह शिक्षा मिलती है कि चापलूसी करने वाले मित्रों से हमेशा दूर रहना चाहिए। भालू और गोलू मोलू।
1436	hindi_panchtan	गोलू और मोलू बहुत ही घनिष्ठ मित्र थे। वे हमेशा साथ साथ रहा करते थे। गोलू पतला था और मोलू मोटा था।
1437	hindi_panchtan	एक बार उनके किसी मित्र ने उन्हें अपनी बहन की शादी में आने का निमंत्रण भेजा।
1438	hindi_panchtan	दोनों मित्र चल पड़े और जंगल में उन्हें एक भालू दिखाई दिया। भालू को देखते ही गोलू फट से पेड़ पर चढ़कर छिप गया।
1439	hindi_panchtan	मोलू मोटा था इसलिए वह पेड़ पर चढ़ नहीं पाया। तभी उसने अपने दिमाग का इस्तेमाल किया और वह सांस रोककर लेट गया।
1440	hindi_panchtan	भालू मोलू के पास आया और उसे सूंघने लगा। भालू को लगा कि मोलू मर चुका है।
1441	hindi_panchtan	चूँकि भालू मृत इंसान को नहीं खाते इसलिए वह मोलू को सूंघकर वापस चला गया।
1442	hindi_panchtan	गोलू पेड़ से उतरकर बोला तुम ठीक हो ना मोलू उस भालू ने तुमसे क्या कहा।
1443	hindi_panchtan	मोलू बोला कि तुम मेरे मित्र कहलाने के लायक नहीं हो। भालू ने भी मुझसे यही कहा।
1444	hindi_panchtan	गोलू बहुत शर्मिंदा होता है लेकिन मोलू उससे अपनी मित्रता तोड़ देता है इस कहानी से हमें यह शिक्षा मिलती है कि मुसीबत में काम आने वाला मित्र ही वास्तव में सच्चा मित्र है।
1445	hindi_panchtan	राजा नंदा और वरा रुचि। एक बार नंदा नाम के राजा हुआ करते थे। वे बड़े ही बहादुर थे।
